Institute,City,Degree,Duration,Fee,Deadline,Subject
Ghazi University,D.g.khan,BS,4 Years,21300,15-08-2023,Biostatistics
University Of Agriculture,Faisalabad,BS,4 Years,0,28-07-2025,Biostatistics
University Of Haripur,Haripur,BS,4 Years,41559,17-09-2023,Biostatistics
University Of The Punjab,Lahore,BS,4 Years,37290,25-09-2025,Biostatistics
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,0,31-01-2026,Biostatistics
