Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Sargodha ( Women Campus Faisalabad ),Faisalabad,BS,4 Years,0,10-10-2016,Psychology
National University Of Modern Languages ( Hyderabad Campus ),Hyderabad,BS,4 Years,0,09-12-2025,Psychology
Bahria University ( Karachi Campus ),Karachi,BS,4 Years,92400,18-12-2025,Psychology
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,BA [HONS],4 Years,20600,10-01-2025,Psychology
National University Of Modern Languages ( Karachi Campus ),Karachi,BS,4 Years,84580,09-12-2025,Psychology
Comsats University Islamabad( Lahore Campus ),Lahore,BS,4 Years,112200,29-12-2025,Psychology
National University Of Modern Languages ( Lahore  Campus ),Lahore,BS,4 Years,84580,09-12-2025,Psychology
University Of Gujrat (lahore Campus),Lahore,BS,4 Years,0,25-08-2018,Psychology
University Of Sargodha ( Lahore Campus ),Lahore,BS,4 Years,0,30-09-2017,Psychology
"University Of Gujrat, Mandi Bahauddin  Campus",Mandi Baha-ud-din,BS,4 Years,0,15-08-2025,Psychology
University Of Sargodha ( Mandi Baha-ud-din Campus ),Mandi Baha-ud-din,BS,4 Years,0,30-09-2016,Psychology
"National University Of Modern Languages, Azad Jammu And Kashmir Campus",Mir Pur (ajk),BS,4 Years,0,09-12-2025,Psychology
"Air University, Multan Campus",Multan,BS,4 Years,37575,18-08-2025,Psychology
National University Of Modern Language ( Multan Campus ),Multan,BS,4 Years,0,31-01-2026,Psychology
National University Of Modern Languages ( Peshawar Campus ),Peshawar,BS,4 Years,0,04-12-2024,Psychology
"National University Of Modern Languages, Rawalpindi Campus",Rawalpindi,BS,4 Years,84580,09-12-2025,Psychology
University Of Gujrat (rawalpindi Campus),Rawalpindi,BS,4 Years,0,26-07-2018,Psychology
"Shaheed Benazir Bhutto Women University Peshawar, Sub Campus",Swabi,BS,4 Years,0,02-09-2014,Psychology
University Of Swat ( Women Campus ),Swat,BS,4 Years,19730,12-10-2023,Psychology
"Gomal University, Tank Campus",Tank,AD,2 Years,0,31-07-2025,Psychology
Comsats University Islamabad ( Wah Campus ),Wah,BS,4 Years,112200,12-01-2026,Psychology
"Riphah International University, Chakdara Campus",Chakdara,BS,4 Years,0,31-08-2023,Psychology
Abasyn University (sub Campus),Islamabad,BS,4 Years,0,28-12-2025,Psychology
"Air University, H-11 Campus",Islamabad,BS,4 Years,75150,23-12-2025,Psychology
"Bahria University, H-11 Campus",Islamabad,BS,4 Years,92400,18-12-2025,Psychology
"Iqra University, Chak Shahzad Campus",Islamabad,BS,4 Years,100350,29-02-2024,Psychology
"Iqra University, Chak Shahzad Campus",Islamabad,AD,2 Years,100350,29-02-2024,Psychology
"Iqra University, H-9 Campus",Islamabad,AD,2 Years,0,10-09-2025,Psychology
"Iqra University, H-9 Campus",Islamabad,BS,4 Years,202040,10-09-2025,Psychology
Preston University [isb],Islamabad,BS,4 Years,0,30-10-2025,Psychology
Shaheed Zulfiqar Ali Bhutto Institute Of Science And Technology,Islamabad,BS,4 Years,121200,19-12-2025,Psychology
"Air University, Karachi Campus",Karachi,BS,4 Years,0,25-08-2025,Psychology
Preston University [lhr],Lahore,BS,4 Years,0,20-06-2016,Psychology
Riphah International University Lahore,Lahore,BS,4 Years,0,25-01-2026,Psychology
Szabist,Larkana,BS,4 Years,185600,26-05-2024,Psychology
Foundation University Islamabad (sub Campus),Rawalpindi,BS (HONS),4 Years,112350,08-01-2026,Psychology
Government Degree College For Women[dmr],Bahawal Pur,BS,4 Years,3500,07-10-2025,Psychology
Government College For Women [madina Town],Faisalabad,BS,4 Years,0,30-11--0001,Psychology
Government Post Graduate College [samanabad],Faisalabad,BS,4 Years,0,23-09-2023,Psychology
"Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,BS,4 Years,0,31-12-2025,Psychology
Institute Of Health Sciences,Islamabad,BS,4 Years,0,11-09-2025,Psychology
Islamabad College For Girls Shalimar F-6/2,Islamabad,BS,4 Years,0,15-09-2022,Psychology
Islamabad Model College For Girls F-10/2,Islamabad,BS,4 Years,0,07-09-2025,Psychology
Islamabad Model College For Girls Shalimar F-6/2,Islamabad,AD,2 Years,0,30-08-2024,Psychology
"Islamabad Model College For Girls( Postgraduate ),f-7/2",Islamabad,BS,4 Years,0,07-09-2025,Psychology
Bilawal Medical College,Jamshoro,BS,4 Years,0,15-06-2023,Psychology
Government Post Graduate College,Jhang,BS (HONS),4 Years,0,30-09-2025,Psychology
Fazaia College Of Edcation For Women,Lahore,AD,2 Years,0,01-06-2022,Psychology
Fazaia College Of Edcation For Women,Lahore,BS (HONS),4 Years,0,01-06-2022,Psychology
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-09-2023,Psychology
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Psychology
Government Queen Marry College,Lahore,BS,4 Years,0,15-07-2024,Psychology
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Psychology
F.g Degree College For Women,Multan,BS,4 Years,0,22-09-2025,Psychology
Government College For Women [katchery],Multan,BS,4 Years,0,30-11--0001,Psychology
Government Girls College,Quetta,BS,4 Years,0,05-04-2025,Psychology
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Psychology
Government Postgraduate College For Women[satellite Town],Rawalpindi,BS,4 Years,0,08-09-2013,Psychology
Government Post Graduate College For Women [chandni Chowk],Sargodha,BS,4 Years,0,30-11--0001,Psychology
Government Murray College,Sialkot,BS,4 Years,11000,18-08-2023,Psychology
Government Postgraduate College For Women,Sialkot,BS,4 Years,0,30-11--0001,Psychology
Federal Government Post Graduate College For Women,Wah Cantt,BS,4 Years,0,30-09-2022,Psychology
Army Burn Hall College For Girls,Abbottabad,BS,4 Years,0,10-08-2025,Psychology
Frontier Institute Of Medical Sciences [abbottabad],Abbottabad,B.Pharmacy,4 Years,0,12-04-2025,Psychology
Fortune Institute Of Advance Studies,Faisalabad,BS,4 Years,0,30-11-2021,Psychology
Shiblee College Of Commerce & Science,Faisalabad,BS,4 Years,0,24-10-2020,Psychology
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BS,4 Years,0,24-10-2020,Psychology
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Psychology
Precedent Public School &  Postgraduate Girls College,Haripur,AD,2 Years,0,30-10-2023,Psychology
Islamabad College For Girls,Islamabad,BS,4 Years,0,07-09-2025,Psychology
Defence Degree College For Women,Lahore,BS,4 Years,0,09-08-2025,Psychology
Gulab Devi Educational Complex,Lahore,BS,4 Years,0,30-11--0001,Psychology
Informatics Group Of Colleges,Lahore,BS,4 Years,0,31-07-2024,Psychology
Jinnah Memorial College Of Information Technology,Lahore,BS,4 Years,0,15-10-2020,Psychology
Kasur Institute Of Allied Health Sciences,Lahore,BS,4 Years,0,01-12-2022,Psychology
Khaldunia Institute Of Technology And Applied Sciences College,Lahore,BS,4 Years,0,09-02-2022,Psychology
The Millennium University College,Lahore,BS,3 Years,0,07-09-2025,Psychology
Multan Postgraduate College,Multan,BS,4 Years,0,30-09-2025,Psychology
Army Public College Of Education For Women,Peshawar,BS (HONS),4 Years,0,29-10-2016,Psychology
Fazaia College Of Education For Women,Peshawar,BS (HONS),4 Years,0,31-07-2025,Psychology
Fazaia Degree College,Peshawar,BS,4 Years,0,30-11-2023,Psychology
Frontier Homeopathic Medical College,Peshawar,BS,4 Years,0,12-03-2022,Psychology
Mehboob Medical Institute,Peshawar,BS,4 Years,0,14-12-2024,Psychology
Islamia College,Pir Mehal,BS,4 Years,0,02-01-2019,Psychology
Nisa Institute Of Science & Arts,Quetta,BS,4 Years,0,19-09-2024,Psychology
Aligarh College,Rahim Yar Khan,BS,4 Years,0,15-12-2021,Psychology
Bilquis College Of Eduacton For Women [chaklala],Rawalpindi,B.Sc. [Hons],4 Years,0,05-01-2026,Psychology
Iqra Girls College,Sargodha,BS,4 Years,0,02-01-2023,Psychology
Islamia College,Toba Tek Singh,BS,4 Years,0,02-01-2019,Psychology
Islamia College Of Commerce,Toba Tek Singh,BS,4 Years,0,29-10-2017,Psychology
Women Institute Of Learning,Abbottabad,BS,4 Years,0,02-11-2023,Psychology
Bashir Institute Of Health Sciences,Islamabad,BS,4 Years,0,27-09-2023,Psychology
Prime Institute Of Health Sciences,Islamabad,BS,4 Years,0,29-12-2020,Psychology
Gulab Devi Post Graduate Medical Institute,Lahore,BS,4 Years,0,30-11--0001,Psychology
Institute For Art And Culture,Lahore,BS,4 Years,0,03-09-2025,Psychology
Kaims International Institute,Multan,BS,4 Years,0,31-07-2019,Psychology
National Institute Of Computer And Advanced Studies,Rahim Yar Khan,BS,4 Years,0,05-11-2022,Psychology
Jamal International Public School & College,Peshawar,BS,4 Years,0,13-09-2025,Psychology
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Psychology
"Bahauddin Zakria University,sahiwal Campus",Sahiwal,BS,4 Years,22460,28-09-2015,Psychology
