Institute,City,Degree,Duration,Fee,Deadline,Subject
Barikot College Of Nursing,Barikot,CERT,4 Years,0,12-04-2025,Health
Institute Of Professional Learning,Charsadda,BS,4 Years,0,31-07-2014,Health
National Institute Of Health And Management Sciences,Peshawar,BS (HONS),4 Years,0,20-12-2025,Health
