Institute,City,Degree,Duration,Fee,Deadline,Subject
Karakuram International University,Gilgit,BS,4 Years,33400,10-08-2025,Medical Physics
University Of Kotli,Kotli,BS,4 Years,0,15-08-2025,Medical Physics
"Abdul Wali Khan University, Mardan",Mardan,BS,4 Years,45000,31-08-2024,Medical Physics
"Bahauddin Zakariya University, Multan",Multan,BS,4 Years,0,02-01-2026,Medical Physics
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,120000,03-01-2026,Medical Physics
