Institute,City,Degree,Duration,Fee,Deadline,Subject
Gomal University,D.i. Khan,BS,4 Years,0,31-07-2025,Food Science Nutrition
Women University Swabi,Swabi,BS,4 Years,77000,12-09-2025,Food Science Nutrition
Comsats University Islamabad ( Sahiwal Campus ),Sahiwal,BS,4 Years,112200,16-01-2026,Food Science Nutrition
