Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Okara,Okara,BS (HONS),4 Years,46000,18-07-2025,Mathematics
Islamia College University,Peshawar,BS,4 Years,62000,16-09-2025,Mathematics
Shaheed Benazir Bhutto Women University,Peshawar,BS,4 Years,29513,28-09-2025,Mathematics
University Of Peshawar,Peshawar,BS,4 Years,71000,23-09-2025,Mathematics
Balochistan University Of It & Management Sciences,Quetta,BS,4 Years,39410,26-01-2026,Mathematics
Sardar Bahadur Khan Women University,Quetta,BS,4 Years,8040,28-02-2025,Mathematics
University Of Balochistan,Quetta,BS,4 Years,36000,11-08-2025,Mathematics
Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,BS,4 Years,40250,05-01-2026,Mathematics
"Unversity Of The Poonch, Rawala Kot",Rawala Kot,BS,4 Years,46000,20-08-2025,Mathematics
Fatima Jinnah Women University,Rawalpindi,BS,4 Years,52050,18-08-2025,Mathematics
Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,BS,4 Years,45650,08-08-2025,Mathematics
Rawalpindi Women University,Rawalpindi,BS,4 Years,33065,03-09-2025,Mathematics
University Of Sahiwal,Sahiwal,BS,4 Years,31440,31-07-2025,Mathematics
University Of Sargodha,Sargodha,BS,4 Years,30000,15-12-2025,Mathematics
Government College Women University,Sialkot,BS,4 Years,25000,27-01-2025,Mathematics
University Of Sialkot,Sialkot,BS,4 Years,115000,01-11-2024,Mathematics
Sukkur Iba University,Sukkur,BS,4 Years,120000,07-02-2026,Mathematics
The Begum Nusrat Bhutto Women University,Sukkur,BS,4 Years,27250,04-06-2025,Mathematics
University Of Swabi,Swabi,BS,4 Years,51270,16-09-2025,Mathematics
Women University Swabi,Swabi,BS,4 Years,45760,12-09-2025,Mathematics
University Of Swat,Swat,BS,4 Years,19730,12-10-2023,Mathematics
"University Of Engineering &  Technology, Taxila",Taxila,BS,4 Years,102400,22-03-2026,Mathematics
"Shaheed Benazir Bhutto University, Sheringal",Upper Dir,BS,4 Years,30010,10-10-2025,Mathematics
University Of Chakwal,Chakwal,BS,4 Years,0,11-08-2025,Mathematics
Qurtuba University Of Science & Technology [di Khan],D.i. Khan,BS,4 Years,0,25-08-2025,Mathematics
The University Of Faisalabad,Faisalabad,BS,4 Years,67500,07-10-2023,Mathematics
Gift University,Gujranwala,BS,4 Years,126920,01-02-2026,Mathematics
The University Of Chenab,Gujrat,BS,4 Years,0,03-01-2026,Mathematics
Capital University Of Science And Technology,Islamabad,BS,4 Years,0,02-09-2025,Mathematics
Ibadat International University Islamabad,Islamabad,BS,4 Years,0,10-09-2023,Mathematics
Muslim Youth University,Islamabad,BS,4 Years,0,29-10-2025,Mathematics
Riphah International University,Islamabad,BS,4 Years,147942,30-07-2023,Mathematics
Shifa Tameer-e-millat University,Islamabad,BS,4 Years,0,12-08-2022,Mathematics
Sir Syed Case Institute Of Technology,Islamabad,BS,4 Years,0,21-08-2024,Mathematics
Institute Of Business Management,Karachi,BS,4 Years,155800,28-07-2022,Mathematics
Jinnah University For Women,Karachi,B.Sc. [Hons],4 Years,29000,15-10-2025,Mathematics
Karachi Institute Of Economics & Technology,Karachi,BS,4 Years,0,06-01-2024,Mathematics
Forman Christian College,Lahore,B.Sc. [Hons],4 Years,358200,30-11-2025,Mathematics
Lahore Garrison University,Lahore,BS,4 Years,174635,30-11--0001,Mathematics
Lahore Leads University,Lahore,B.Sc.,2 Years,140000,04-09-2025,Mathematics
Lahore University Of Management Sciences,Lahore,B.Sc. [Hons],4 Years,811100,10-03-2026,Mathematics
Minhaj University,Lahore,BS,4 Years,103500,31-10-2025,Mathematics
"National College Of Business Administration And Economics, Lahore",Lahore,BS (HONS),4 Years,144000,26-02-2023,Mathematics
The University Of Lahore ( Main Campus ),Lahore,BS (HONS),4 Years,135000,31-01-2026,Mathematics
