Institute,City,Degree,Duration,Fee,Deadline,Subject
"Unversity Of The Poonch, Rawala Kot",Rawala Kot,BS,4 Years,41800,20-08-2025,Economics
Fatima Jinnah Women University,Rawalpindi,BA [PASS],2 Years,52050,18-08-2025,Economics
Fatima Jinnah Women University,Rawalpindi,AD,2 Years,52050,18-08-2025,Economics
Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,BS,4 Years,45650,08-08-2025,Economics
University Of Sahiwal,Sahiwal,BS,4 Years,31440,31-07-2025,Economics
University Of Sargodha,Sargodha,BS,4 Years,30000,15-12-2025,Economics
Government College Women University,Sialkot,BS,4 Years,21000,22-01-2026,Economics
University Of Sialkot,Sialkot,BS,4 Years,95000,01-11-2024,Economics
Sukkur Iba University,Sukkur,B.ED (HONS),4 Years,120000,07-02-2026,Economics
University Of Swabi,Swabi,BS,4 Years,51270,16-09-2025,Economics
Women University Swabi,Swabi,BS,4 Years,45760,12-09-2025,Economics
University Of Swat,Swat,BS,4 Years,19730,12-10-2023,Economics
University Of Turbat,Turbat,BS,4 Years,18000,21-10-2024,Economics
University Of Chakwal,Chakwal,BS,4 Years,0,11-08-2025,Economics
Qurtuba University Of Science & Technology [di Khan],D.i. Khan,BS,4 Years,0,30-10-2022,Economics
The University Of Faisalabad,Faisalabad,BS,4 Years,0,07-10-2023,Economics
Al-karam International University,Islamabad,BS,4 Years,0,25-02-2017,Economics
Muslim Youth University,Islamabad,BS,4 Years,0,29-10-2025,Economics
Shifa Tameer-e-millat University,Islamabad,BS,4 Years,179000,29-09-2022,Economics
Jinnah University For Women,Karachi,BA [HONS],4 Years,25000,15-10-2025,Economics
Shaheed Zulfiqar Ali Bhutto Institute Of Science & Technology,Karachi,BS,4 Years,0,12-02-2026,Economics
Preston University [kht],Kohat,BS,4 Years,0,30-10-2025,Economics
Beaconhouse National University,Lahore,B.Sc.,4 Years,169050,22-08-2025,Economics
Forman Christian College,Lahore,B.Sc. [Hons],4 Years,358200,30-11-2025,Economics
Hajvery University,Lahore,BS,4 Years,96000,26-10-2024,Economics
Imperial College Of Business Studies,Lahore,BS,4 Years,0,21-08-2023,Economics
Lahore Garrison University,Lahore,BS,4 Years,174635,30-11--0001,Economics
Lahore School Of Economics,Lahore,B.Sc. [Hons],3 Years,341000,28-06-2025,Economics
Lahore University Of Management Sciences,Lahore,B.Sc. [Hons],4 Years,680400,10-03-2026,Economics
Minhaj University,Lahore,B.Sc.,2 Years,123250,31-10-2025,Economics
Nur International University,Lahore,BS,4 Years,155278,30-09-2024,Economics
The Superior University,Lahore,BS,4 Years,0,31-01-2026,Economics
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,102100,31-01-2026,Economics
University Of Central Punjab,Lahore,BS,4 Years,178250,20-09-2024,Economics
University Of Management And Technology,Lahore,BS,4 Years,124750,31-07-2024,Economics
Mohi-ud-din Islamic University,Mir Pur (ajk),BS,4 Years,56000,12-07-2022,Economics
Institute Of Southern Punjab,Multan,B.Sc. [Hons],4 Years,0,31-01-2025,Economics
Qarshi University,Muridke,BS,4 Years,0,30-11--0001,Economics
City University Of Science & Information Technology,Peshawar,BS,4 Years,0,10-11-2025,Economics
Preston University [pesh],Peshawar,BS,4 Years,0,20-06-2016,Economics
University Of Wah,Wah Cantt,BS,4 Years,82000,20-09-2023,Economics
Comsats University Islamabad ( Abbotabad Campus ),Abbottabad,BS,4 Years,112200,29-01-2026,Economics
"The Islamia University Of Bahawalpur, Ahmadpur East Campus",Ahmadpur East,BS,4 Years,43015,30-06-2024,Economics
The Islamia University Of Bahawalpur[sub Campus],Bahawal Nagar,BS,4 Years,43015,30-06-2025,Economics
"University Of Malakand, Women Campus, Batkhela",Batkhela,BS,4 Years,0,15-09-2025,Economics
University Of Sargodha ( Bhakkar Campus ),Bhakkar,BS,4 Years,27900,03-11-2021,Economics
"Mirpur University Of Science & Technology, Bhimber Campus",Bhimber,BS,4 Years,0,31-07-2023,Economics
University College Of Education,Faisalabad,BS,4 Years,0,14-07-2023,Economics
Lahore College For Women University,Jhang,BS,4 Years,39800,13-09-2019,Economics
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,BA [HONS],4 Years,16000,29-11-2024,Economics
Comsats University Islamabad( Lahore Campus ),Lahore,BS,4 Years,112200,29-12-2025,Economics
University Of Gujrat (lahore Campus),Lahore,BS,4 Years,0,25-08-2018,Economics
"The Islamia University Of Bahawalpur, Liaqatpur Campus",Liaqatpur,BS,4 Years,43015,30-06-2025,Economics
University Of Sargodha ( Mandi Baha-ud-din Campus ),Mandi Baha-ud-din,BS (HONS),4 Years,0,30-09-2016,Economics
"Balochistan University Of Information Technology, Engineering And Management Sciences, Muslim Bagh Campus",Muslim Bagh,BS,4 Years,0,20-08-2025,Economics
University Of Makran,Panjgur,BS,4 Years,0,25-10-2024,Economics
National University Of Modern Languages ( Quetta Campus ),Quetta,BS,4 Years,65000,24-03-2023,Economics
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,BS,4 Years,38800,30-06-2025,Economics
"Shaheed Benazir Bhutto Women University Peshawar, Sub Campus",Swabi,BS,4 Years,0,02-09-2014,Economics
"Bahauddin Zakariya University, ( Vehari Campus )",Vehari,BS,4 Years,27150,02-01-2026,Economics
Comsats University Islamabad ( Vehari Campus ),Vehari,BS,4 Years,112200,16-01-2026,Economics
University Of Education [ Vehari Campus ],Vehari,BS,4 Years,20214,02-09-2025,Economics
"Riphah International University, Faisalabad Campus",Faisalabad,BS,4 Years,80000,18-10-2025,Economics
The University Of Lahore ( Chanab Campus),Gujrat,BS,4 Years,0,13-09-2019,Economics
Preston University [isb],Islamabad,BS,4 Years,0,30-10-2025,Economics
Shaheed Zulfiqar Ali Bhutto Institute Of Science And Technology,Islamabad,BS,4 Years,121200,19-08-2023,Economics
Preston University [lhr],Lahore,BS,4 Years,0,20-06-2016,Economics
National College Of Business Administration & Economics ( Rahim Yar Khan Campus ),Rahim Yar Khan,BS,4 Years,0,03-11-2024,Economics
"University Of Management And Technology, Sialkot Campus",Sialkot,BS,4 Years,0,31-01-2019,Economics
Government Khushal Khan Khattak College,Akhorakhatak,BS,4 Years,0,21-08-2012,Economics
Government Degree College For Women[dmr],Bahawal Pur,BS,4 Years,3500,07-10-2025,Economics
Government S E College,Bahawal Pur,BS,4 Years,0,26-09-2014,Economics
Government Postgraduate College,Bannu,BS,4 Years,0,31-08-2013,Economics
Government Post Graduate College,Burewala,BS,4,3500,06-11-2020,Economics
Government Postgraduate College,Chakwal,BS,4 Years,0,30-11--0001,Economics
Government College For Boys( Shab Qadar),Charsadda,BS,4 Years,0,20-09-2012,Economics
Government Postgraduate College,Charsadda,BS,4 Years,0,27-08-2018,Economics
Government Degree College For Women[company Bagh],D.g.khan,BS,4 Years,0,30-11--0001,Economics
Government Degree College[block-17],D.g.khan,BS,4 Years,0,05-10-2024,Economics
Government Post Graduate College,D.g.khan,BS,4 Years,0,30-11--0001,Economics
Government College For Women [madina Town],Faisalabad,BS,4 Years,0,30-11--0001,Economics
Government Post Graduate College Of Science,Faisalabad,BS,4 Years,0,23-10-2021,Economics
Government Post Graduate College [samanabad],Faisalabad,BS,4 Years,0,23-09-2023,Economics
Government Postgraduate Islamia College,Faisalabad,BS,4 Years,0,04-10-2014,Economics
Government Post Graduate College For Women [satellite Town],Gujranwala,BS,4 Years,0,10-09-2024,Economics
Government Post Graduate College[satellite Town],Gujranwala,BS (HONS),4 Years,0,02-10-2025,Economics
Government Post Graduate Islamia College,Gujranwala,BS,4 Years,0,08-10-2025,Economics
"Islamabad Model College For Girls( Postgraduate ),f-7/2",Islamabad,BS,4 Years,0,07-09-2025,Economics
Government Post Graduate College,Jhang,BS,4 Years,0,30-09-2025,Economics
Government Post Gradute College[jhelum City],Jhelum,BS,4 Years,0,30-11--0001,Economics
Government Postgraduate College,Kohat,BS,4 Years,0,20-08-2014,Economics
Apwa Degree College For Women[jail Road],Lahore,CERT,4 Years,3500,02-10-2024,Economics
Government College For Women [gulberg],Lahore,BS,4 Years,0,15-05-2024,Economics
Government College For Women[gulberg],Lahore,BS,4 Years,0,28-10-2022,Economics
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Economics
Government College [baghbanpura],Lahore,BS,4 Years,0,05-11-2022,Economics
Government College [township],Lahore,BS,4 Years,0,07-09-2024,Economics
Government Fatima Jinnah College For Women,Lahore,BS (HONS),4 Years,0,05-10-2020,Economics
Government Islamia College Of Commerce,Lahore,BS,4 Years,0,15-11-2022,Economics
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-09-2023,Economics
Government Islamia Post Graduate College For Women,Lahore,BS,4 Years,0,17-09-2019,Economics
Government Islamia Post Graduate College For Women [cooper Road],Lahore,BS,4 Years,0,21-09-2023,Economics
Government M.a.o College,Lahore,BS (HONS),4 Years,0,30-11-1999,Economics
Government Post Graduate College For Women [samanabad],Lahore,BS (HONS),4 Years,0,28-10-2021,Economics
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Economics
Government Queen Marry College,Lahore,BS,4 Years,0,15-07-2024,Economics
University College Lahore,Lahore,B.Sc. [Hons],4 Years,0,15-08-2014,Economics
Government Degree College For Boys[kot Sultan],Layyah,BS,4 Years,0,30-11--0001,Economics
Government Post Graduate College,Mandi Baha-ud-din,BS,4,0,26-10-2020,Economics
Government Postgraduate College,Mansehra,BS,4 Years,0,22-08-2015,Economics
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Economics
Government College For Women [katchery],Multan,BS,4 Years,0,30-11--0001,Economics
Government College,Muzafargarh,BS,4 Years,0,05-10-2021,Economics
Government Postgraduate Boys College,Muzaffarabad,BS,4 Years,0,20-10-2012,Economics
Government Post Graduate College,Nowshera,BS,4 Years,0,08-09-2014,Economics
Government College For Boys,Peshawar,BS,4 Years,0,30-08-2017,Economics
Government College Peshawar,Peshawar,BS,4 Years,0,31-08-2019,Economics
Government Degree College For Bys[hayatabad],Peshawar,BS,4 Years,0,31-08-2018,Economics
Government Frontier College For Women,Peshawar,BS,4 Years,0,30-08-2014,Economics
Government Superior Science College,Peshawar,BS,4 Years,0,20-08-2016,Economics
Jinnah College For Women,Peshawar,BS,4 Years,0,04-10-2021,Economics
Government College [quet],Quetta,BS,4 Years,0,05-04-2025,Economics
Government Girls College,Quetta,BS,4 Years,0,05-04-2025,Economics
Government Girls Degree College[quarry Road],Quetta,BS,4 Years,0,20-04-2025,Economics
Khawaj Farid Government Post Graduate College,Rahim Yar Khan,BS,4,0,10-10-2020,Economics
F.g Sir Syed Degree College,Rawalpindi,BS,4 Years,0,03-10-2023,Economics
Government Degree College For Women [dhoke Ratta],Rawalpindi,B.Sc.,2 Years,0,01-01-1970,Economics
Government Post Graduate College[asghar Mall ],Rawalpindi,BS,4,0,17-08-2025,Economics
Government Post Graduate Gordon College,Rawalpindi,BS,4 Years,0,08-09-2023,Economics
Government Post Graduate College,Sahiwal,BS,4 Years,0,09-10-2013,Economics
Government Post Grduate College For Women,Sahiwal,BS,4 Years,0,10-11-2022,Economics
Government Post Graduate College For Women [chandni Chowk],Sargodha,BS,4 Years,0,30-11--0001,Economics
Government Murray College,Sialkot,BS,4 Years,15000,18-08-2023,Economics
Government Postgraduate College For Women,Sialkot,BS,4 Years,0,30-11--0001,Economics
Government Post Graduate College,Swabi,BS,4 Years,0,05-09-2015,Economics
Government Degree College,Timergara,BS,4 Years,0,08-10-2021,Economics
Federal Government Post Graduate College For Women,Wah Cantt,BS,4 Years,0,30-09-2022,Economics
University College Of Zhob,Zhob,BS,4 Years,0,26-01-2026,Economics
Akhuwat College For Women,Chakwal,BS,4 Years,0,11-09-2019,Economics
Gul-e-fatima Post Graduate College,D.g.khan,BS,4 Years,0,14-11-2015,Economics
Edison College,Faisalabad,BS,4 Years,0,07-08-2017,Economics
