Institute,City,Degree,Duration,Fee,Deadline,Subject
The Women University,Multan,BS,4 Years,24250,07-01-2025,Politics International Relations
"The University Of Lahore, Sub Campus",Sargodha,BS,4 Years,0,08-02-2025,Politics International Relations
The Millennium University College,Islamabad,B.Sc. [Hons],4 Years,0,11-09-2021,Politics International Relations
