Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Gujrat,Gujrat,BS,4 Years,68010,15-08-2025,Biochemistry Molecular Biology
University Of Gujrat ( Sialkot Campus),Sialkot,BS,4 Years,0,18-09-2017,Biochemistry Molecular Biology
