Institute,City,Degree,Duration,Fee,Deadline,Subject
Ghazi University,D.g.khan,BS,4 Years,0,04-07-2025,Women Studies
University Of Karachi,Karachi,BS,4 Years,15000,28-11-2025,Women Studies
Lahore Leads University,Lahore,BS,4 Years,0,04-09-2025,Women Studies
