Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Azad Jammu & Kashmir,Muzaffarabad,BS,4 Years,0,08-08-2025,Emergency Medicine
Capital College Of Health Sciences,Islamabad,BS,4 Years,0,20-09-2022,Emergency Medicine
