Institute,City,Degree,Duration,Fee,Deadline,Subject
Preston University [fdb],Faisalabad,BIS,3 Years,0,01-01-1970,Information Sciences
Preston University [guj],Gujranwala,BIS,4 Years,0,01-01-1970,Information Sciences
Preston University [mut],Multan,BIS,4 Years,0,01-01-1970,Information Sciences
Preston University [qut],Quetta,BIS,3 Years,0,01-01-1970,Information Sciences
