Institute,City,Degree,Duration,Fee,Deadline,Subject
Government Post Graduate College,D.g.khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College ( Kulachi),D.i. Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women No.1,D.i. Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women No.2,D.i. Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College No.1,D.i. Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College No.2,D.i. Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Dadu,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Dadyal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Dadyal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Daggar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Inter College,Dal Bandin,AD,2 Years,0,15-11-2021,Arts
Government Boys Degree College,Danna [ajk],BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Dargai,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Dargai,BA [PASS],2 Years,0,01-01-1970,Arts
"Government Degree College, Boys",Darya Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Daska,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Daska,BA [PASS],2 Years,0,01-01-1970,Arts
Ustad Bukhari Government Boys Degree College,Daur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Boys,Depal Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Depal Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Dera Allah Yar,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College,Dera Allah Yar,AD,2 Years,0,15-11-2021,Arts
Government Degree College,Dera Bugti,AD,2 Years,0,15-11-2021,Arts
Government Degree College,Dera Murad Jamali,AD,2 Years,0,15-11-2021,Arts
Government Boys Degree College,Dhirkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Dhirkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women Ghulam Muhammad Abad,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [d-type Colony No.2],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [dijkot],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [gulistan Colony],Faisalabad,BA [PASS],2 Years,0,30-11--0001,Arts
Government College For Women [karkhana Bazar],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [madina Town],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [peoples Colony No. 2],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia College For Women[eidgah Road],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Millat Degree College[ghulam Muhammad Abad],Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Municipal Degree College,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate Islamia College,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Farooqa,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Farooqa,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Fatah Jang,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Fatehpur [ajk],BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College[fort Abbas],Fort Abbas,BA [PASS],2 Years,0,01-01-1970,Arts
Government Science Degree College,Gambat,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Gharidopatta,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Ghazni Khel,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Ghotki,BA [PASS],2 Years,0,01-01-1970,Arts
F.g Degree College,Gilgit,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Gilgit,BA [PASS],2 Years,0,01-01-1970,Arts
Government Muncipal Degree College For Women,Gojra,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Gradaute College,Gojra,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree Science College,Guddu,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Gujar Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Ss(n.h) Degree College,Gujar Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Sarwar Shaheed (nishan-e-haider) Government Degree College,Gujar Khan,BA [PASS],2 Years,0,05-07-2010,Arts
F.g Degree College,Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [city],Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [model Town],Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [rahwali],Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Gujrat,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [city],Gujrat,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [marghazar Colony],Gujrat,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [railway Road],Gujrat,BA [PASS],2 Years,0,01-01-1970,Arts
Government Zamindar Post Graduate College,Gujrat,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College [gul Abad],Gul Abad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Gwadar,AD,2 Years,0,05-04-2025,Arts
Government College,Hafizabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia College For Women,Hafizabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Hajira,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sarwari Islamia College,Hala,BA [PASS],2 Years,0,01-01-1970,Arts
Government Shah Wali Ullah Oriental Degree College,Hala,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Hangu,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
Wapda Degree College,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Harnai,AD,2 Years,0,15-11-2021,Arts
Government Degree College For Women,Haroon Abad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Hassanabdal,BA [PASS],2 Years,0,30-11--0001,Arts
Government Degree College,Havelian,BA [PASS],2 Years,0,30-11--0001,Arts
Government College,Hazro,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Hazro,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Hazro,B.Sc.,2 Years,0,01-01-1970,Arts
Government Degree College,Hub,AD,2 Years,0,15-11-2021,Arts
Government College,Hujra Shah Muqeem,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Hujra Shah Muqeem,BA [PASS],2 Years,0,01-01-1970,Arts
"Government Boys College, Phuleli",Hyderabad,BA [PASS],2 Years,0,13-07-2013,Arts
Government City College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College And Pg Centre,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Ghazali College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College [jail Road],Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College [latifabad],Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College [qasimabad],Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government K.b.m.s. Girls College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Khan Bahadur Muhammad Siddique Girls College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government M.b. And G.f. Girls College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Muslim Science College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sachal Sarmast Arts & Commerce College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Shah Latif Girls College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Zubeda Girls College,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Mb&gf Government Girls Colege,Hyderabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Boys,Isa Khel,BA [PASS],2 Years,0,01-01-1970,Arts
Islamabad College For Girls Shalimar F-6/2,Islamabad,BA [PASS],2 Years,0,30-11--0001,Arts
Islamabad Model College For Girls F-10/2,Islamabad,BA [PASS],2 Years,0,10-09-2018,Arts
"Islamabad Model College For Girls, I-14/3",Islamabad,BA [PASS],2 Years,0,30-11--0001,Arts
Opf Girls College,Islamabad,BA [PASS],2 Years,0,27-10-2017,Arts
Government Boys Degree College,Islamghar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Islamghar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Jaccobabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Jaccobabad,BA [PASS],2 Years,0,01-01-1970,Arts
Ibn-e-ameer Government College For Women,Jalal Pur Jattan,BA [PASS],2 Years,0,01-01-1970,Arts
