Institute,City,Degree,Duration,Fee,Deadline,Subject
Institute Of Space Technology,Islamabad,BS,4 Years,121172,31-07-2025,Space Sciences
University Of Karachi,Karachi,B.Sc. [Hons],4 Years,21000,28-11-2025,Space Sciences
University Of The Punjab,Lahore,BS,4 Years,29950,25-09-2025,Space Sciences
