Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Loralai,Loralai,BS,4 Years,11300,12-08-2024,Surgery
Sohail University,Karachi,BS,4 Years,0,17-10-2024,Surgery
Barikot College Of Nursing,Barikot,CERT,4 Years,0,12-04-2025,Surgery
