Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Karachi,Karachi,BS,4 Years,0,28-11-2025,Public Policy
Government College University Lahore,Lahore,BS,4 Years,0,11-12-2025,Public Policy
"Bahauddin Zakariya University, Multan",Multan,BS,4 Years,27150,26-09-2024,Public Policy
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Public Policy
