Institute,City,Degree,Duration,Fee,Deadline,Subject
Institute Of Business Administration [khi],Karachi,BS,4 Years,199500,11-06-2025,Economics Mathematics
Institute Of Business Management,Karachi,BS,4 Years,155800,28-07-2022,Economics Mathematics
Lahore University Of Management Sciences,Lahore,BS,4 Years,680400,10-03-2026,Economics Mathematics
