Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of The Punjab [ Gujranwala Campus ],Gujranwala,LLB,3 Years,18210,18-08-2025,Law
"University Of Sindh, Elsa Kazi Campus",Hyderabad,LLB,5 Years,0,14-09-2025,Law
University Of The Punjab (jhelum Campus),Jhelum,LLB,3 Years,0,18-08-2025,Law
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,LLB,5 Years,0,26-12-2024,Law
University Of Azad Jammu & Kashmir,Kotli,LLB,3 Years,0,31-10-2017,Law
"University Of Balochistan, (sub-campus Pishin )",Pishin,LLB,5 Years,36000,05-01-2026,Law
The Islamic University Of Bahawalpur[rahimyar Khan Campus],Rahim Yar Khan,LLB,5 Years,43015,30-06-2025,Law
"Shaheed Benazir Bhutto Women University Peshawar, Sub Campus",Swabi,BS,4 Years,0,10-10-2013,Law
Riphah International University Lahore,Lahore,LLB,5 Years,170000,25-01-2026,Law
The University Of Lahore ( Baba Fareed Campus ),Pak Pattan,LLB,5 Years,0,25-07-2015,Law
Government Pir Illahi Bux Law College,Dadu,LLB,3 Years,0,01-01-1970,Law
Muhammad Ali Jinnah Law College,Gujranwala,LLB,3 Years,0,01-01-1970,Law
Government Hyderabad Sindh Law College,Hyderabad,LLB,3 Years,0,01-01-1970,Law
Government Jinnah Law College,Hyderabad,LLB,3 Years,0,01-01-1970,Law
S D K Law College,Jaccobabad,LLB,5 Years,0,20-03-2019,Law
F.g Urdu College,Karachi,LLB,3 Years,0,01-01-1970,Law
Sindh Muslim Law College,Karachi,LLB [HONS],5 Years,0,20-08-2025,Law
Government Law College,Khair Pur,LLB,5 Years,0,20-03-2019,Law
University College Lahore,Lahore,LLB [HONS],5 Years,0,15-08-2014,Law
University Law College,Lahore,LLB,3 Years,0,24-11-2021,Law
Government Law College,Larkana,LLB,5 Years,0,20-03-2019,Law
University Law College,Quetta,LLB,3 Years,0,28-01-2025,Law
Government Degree College For Women [dhoke Ratta],Rawalpindi,LLB,3 Years,0,01-01-1970,Law
Haji Maula Bakhsh Government Law College,Shikar Pur,LLB,5 Years,0,20-03-2019,Law
Government Agha Badare Alam Durrani Law College,Sukkur,LLB,5 Years,0,20-03-2019,Law
Government Post Graduate College,Swabi,BS,3 Years,0,05-09-2015,Law
Abbot Law Colelge,Abbottabad,LLB,3 Years,0,25-08-2017,Law
Abbot Law Colelge,Abbottabad,LLB,5 Years,0,12-11-2020,Law
College Of Legal And Ethical Studies,Abbottabad,LLB,3 Years,0,16-12-2023,Law
Islamia Modern School & College,Abbottabad,LLB,3-5 Years,0,27-07-2018,Law
Justice Law College,Abbottabad,BS,4 Years,0,18-10-2025,Law
Women Law College,Abbottabad,LLB,3 Years,0,01-01-1970,Law
Jinnah Law College,Bahawal Pur,LLB,5 Years,0,22-02-2020,Law
Zain College,Bhakkar,LLB,3 Years,0,22-09-2018,Law
Askari Law College,Burewala,LLB,4 Years,0,31-05-2021,Law
Indus Law College,D.g.khan,LLB,3 Years,0,11-01-2018,Law
Ghousia College,Depal Pur,LLB,3 Years,0,01-01-1970,Law
Alley Group Of Colleges,Faisalabad,LLB,5 Years,0,21-03-2021,Law
Faisalabad College Of Law,Faisalabad,LLB,5 Years,0,21-12-2024,Law
Fortune Institute Of Advance Studies,Faisalabad,LLB,5 Years,0,30-11-2021,Law
Kingston College Of Science And Commerce,Faisalabad,LLB,3 Years,0,30-11-2017,Law
Lyallpur Law College,Faisalabad,LLB,3 Years,0,01-01-1970,Law
Punjab Law College,Faisalabad,LLB,3 Years,0,01-01-1970,Law
Sandal Bar Law College,Faisalabad,LLB,5 Years,0,06-10-2024,Law
Western Punjab College Of Law,Faisalabad,LLB,5 Years,0,30-12-2021,Law
Law College,Ghotki,LLB,3 Years,0,20-03-2019,Law
Premier Law Collge,Gujranwala,LLB,3 Years,0,09-03-2019,Law
Gujrat Law College,Gujrat,LLB,3 Years,0,01-01-1970,Law
Farabee Law College,Hafizabad,LLB,3 Years,0,17-11-2019,Law
Ayub Law College,Haripur,LLB,5 Years,0,31-10-2018,Law
Ayub Law College,Haripur,LLB,3 Years,0,31-10-2018,Law
East & West Law College,Haripur,LLB,5 Years,0,29-10-2020,Law
Sani Islamia Law College,Haripur,LLB,5 Years,0,02-11-2022,Law
East & West Law Caollege,Hassanabdal,LLB,5 Years,0,29-10-2020,Law
Everest College Of Law,Hyderabad,LLB,5 Years,0,05-10-2019,Law
Indus College Of Law,Hyderabad,LLB [HONS],5 Years,0,31-12-2018,Law
East & West Law College,Islamabad,LLB,3 Years,0,18-11-2017,Law
Islamabad Law College,Islamabad,LLB,3 Years,0,21-05-2016,Law
National Institute Of Modern Studies,Islamabad,LLB,3 Years,0,06-02-2022,Law
Newport College Islamabad,Islamabad,LLB,3 Years,0,01-01-1970,Law
The Leads College,Islamabad,LLB,3 Years,0,19-12-2015,Law
The Millennium University College,Islamabad,LLB,3 Years,0,11-09-2021,Law
Universal College Islamabad,Islamabad,LLB,3 Years,0,30-09-2022,Law
Jinnah Law College,Jhelum,LLB,3 Years,0,04-12-2019,Law
Government Islamia Law College,Karachi,LLB,3 Years,0,25-08-2025,Law
Shaheed Zulfiqar Ali Bhutto Law College,Karachi,LLB [HONS],5 Years,0,21-12-2025,Law
Quaid-e-azam Law College,Kasur,LLB,5 Years,0,25-10-2025,Law
Kohat Law College,Kohat,LLB,5 Years,0,12-09-2017,Law
Alley Group Of Colleges,Lahore,BS (HONS),5 Years,0,12-08-2023,Law
Amna Inayat Medical & Educational Campus,Lahore,LLB,5 Years,0,05-01-2023,Law
Asian Law College,Lahore,LLB,3/5 Years,0,18-01-2025,Law
City Law College,Lahore,LLB,3 Years,0,05-12-2015,Law
