Institute,City,Degree,Duration,Fee,Deadline,Subject
Hussain College Of Health Sciences,Lahore,BS,4 Years,0,31-08-2025,Radiographer
Amna Inayat Medical College,Sheikhupura,BS,4 Years,0,18-11-2017,Radiographer
Multan Institute Of Health Sciences,Multan,BS (HONS),4 Years,0,17-09-2017,Radiographer
