Institute,City,Degree,Duration,Fee,Deadline,Subject
"University Of Engineering & Technology, Lahore",Lahore,B.Sc.,4 Years,62427,22-03-2026,Building Architectural Engineering
"Bahauddin Zakariya University, Multan",Multan,B.Sc. [Engg.],4 Years,27150,18-08-2025,Building Architectural Engineering
"Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,BS,4 Years,20000,31-05-2025,Building Architectural Engineering
