Institute,City,Degree,Duration,Fee,Deadline,Subject
Institute Of Business Management,Karachi,BS,4 Years,155800,28-07-2022,Economics Law
"Superior Group Of Colleges, Ravi Campus Shahdara",Lahore,B.Sc.,2 Years,0,15-10-2016,Economics Law
