Institute,City,Degree,Duration,Fee,Deadline,Subject
Abbottabad University Of Science And Technology,Abbottabad,B.Sc.,4 Years,27500,26-08-2025,Library Sciences
Gomal University,D.i. Khan,AD,2 Years,0,09-01-2026,Library Sciences
Muslim Youth University,Islamabad,BS,4 Years,0,29-10-2025,Library Sciences
