Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Gujrat,Gujrat,BS,4 Years,0,15-08-2025,Industrial Design
National University Of Science & Technology,Islamabad,BS,4 Years,174050,25-01-2026,Industrial Design
Karachi Institute Of Technology & Enterpreneurship,Karachi,B.DES,4 Years,218000,30-11--0001,Industrial Design
