Institute,City,Degree,Duration,Fee,Deadline,Subject
Jinnah Sindh Medical University,Karachi,BS,4 Years,0,17-12-2025,Radiological Imaging
Indus University,Karachi,BS,4 Years,134000,31-10-2025,Radiological Imaging
Zia-ud-din Medical University,Karachi,BS,4 Years,96500,26-08-2025,Radiological Imaging
"Vertex Institute Of Science & Technology, Mirpur Campus",Mir Pur (ajk),AD,2 Years,0,04-01-2023,Radiological Imaging
