Institute,City,Degree,Duration,Fee,Deadline,Subject
Bahawal Pur Medical & Dental College,Bahawal Pur,MBBS,5 Years,0,23-01-2023,Medicine Mbbs
Aziz Fatimah Medical And Dental College,Faisalabad,MBBS,5 Years,1428000,21-11-2025,Medicine Mbbs
Independent Medical College,Faisalabad,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
University Medical & Dental College,Faisalabad,MBBS,5 Years,1700000,21-11-2025,Medicine Mbbs
M. Islam Medical & Dental College,Gujranwala,MBBS,5 Years,1225000,21-11-2025,Medicine Mbbs
Al-nafees Medical College & Hospital,Islamabad,MBBS,5 Years,1310000,12-11-2022,Medicine Mbbs
"Bahria University Medical College, Islamabad",Islamabad,MBBS,5 Years,0,10-12-2025,Medicine Mbbs
Hbs Medical And Dental College,Islamabad,MBBS,5 Years,1640000,15-12-2021,Medicine Mbbs
Islamabad Medical & Dental College,Islamabad,MBBS,5 Years,1317000,21-02-2022,Medicine Mbbs
Nust School Of Health Sciences,Islamabad,MBBS,5 Years,0,10-12-2025,Medicine Mbbs
Shifa College Of Medicine/hospital,Islamabad,MBBS,5 Years,1450000,01-09-2025,Medicine Mbbs
Yusra Medical & Dental College,Islamabad,MBBS,5 Years,723000,30-11--0001,Medicine Mbbs
Hashmat Medical College,Jalal Pur Jattan,MBBS,5 Years,0,06-11-2020,Medicine Mbbs
Aga Khan University,Karachi,MBBS,5 Years,1507000,08-05-2025,Medicine Mbbs
Fazaia Ruth Pfau Medical College,Karachi,MBBS,5 Years,1700000,10-12-2025,Medicine Mbbs
Jinnah Medical & Dental College,Karachi,MBBS,5 Years,1470000,12-12-2025,Medicine Mbbs
Liaquat College Of Medicine & Dentistry,Karachi,MBBS,5 Years,1300000,10-12-2025,Medicine Mbbs
Liaquat National Medical College,Karachi,MBBS,5 Years,1300000,25-01-2025,Medicine Mbbs
Sir Syed College Of Medical Sciences For Girls,Karachi,MBBS,5 Years,1320000,10-12-2025,Medicine Mbbs
United Medical And Dental College,Karachi,MBBS,5 Years,1750000,10-12-2025,Medicine Mbbs
Pak Red Crescent Medical And Dental College,Kasur,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Abu Umara Medical And Dental College,Lahore,MBBS,5 Years,0,21-11-2025,Medicine Mbbs
Akhtar Saeed Medical And Dental College,Lahore,MBBS,5 Years,1750000,21-11-2025,Medicine Mbbs
"Al- Aleem Medical College, Gulab Devi Educational Complex",Lahore,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Avicenna Medical College,Lahore,MBBS,5 Years,1300000,21-11-2025,Medicine Mbbs
Azra Naheed Medical College,Lahore,MBBS,5 Years,1390000,21-11-2025,Medicine Mbbs
Central Park Medical College,Lahore,MBBS,5 Years,1300000,21-11-2025,Medicine Mbbs
Cmh Lahore Medical College,Lahore,MBBS,5 Years,1600000,10-12-2025,Medicine Mbbs
Continental Medical College,Lahore,MBBS,5 Years,1425000,21-11-2025,Medicine Mbbs
Fmh College Of Medicine & Dentistry,Lahore,MBBS,5 Years,1590000,21-11-2025,Medicine Mbbs
Lahore Medical & Dental College,Lahore,MBBS,5 Years,1750000,15-12-2025,Medicine Mbbs
Rahbar Medical And Dental College,Lahore,MBBS,5 Years,1608000,21-11-2025,Medicine Mbbs
Rashid Latif Medical College,Lahore,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Shalamar Medical & Dental College,Lahore,MBBS,5 Years,1640000,21-11-2025,Medicine Mbbs
Sharif Medical & Dental College,Lahore,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Shahida Islam Medical College,Lodhran,MBBS,5 Years,1500000,21-11-2025,Medicine Mbbs
Muhammad Medical College,Mir Pur Khas,MBBS,5 Years,1400000,10-12-2025,Medicine Mbbs
Bakhtawar Amin Medical And Dental College,Multan,MBBS,5 Years,1800000,21-11-2025,Medicine Mbbs
Cmh Multan Institute Of Medical Sciences,Multan,MBBS,5 Years,1175000,10-12-2025,Medicine Mbbs
Multan Medical And Dental College,Multan,MBBS,5 Years,1717000,21-11-2025,Medicine Mbbs
Sahara Medical College,Narowal,MBBS,5 Years,1525000,21-11-2025,Medicine Mbbs
Jinnah Medical College,Peshawar,MBBS,5 Years,850000,08-12-2025,Medicine Mbbs
Kabir Medical College,Peshawar,MBBS,5 Years,1220000,08-12-2025,Medicine Mbbs
Muhammad College Of Medicine ( Former Al-razi Medical College),Peshawar,MBBS,5 Years,1214000,08-12-2025,Medicine Mbbs
North West School Of Medicine,Peshawar,MBBS,5 Years,1414000,08-12-2025,Medicine Mbbs
Pak International Medical College,Peshawar,MBBS,5 Years,1220000,08-12-2025,Medicine Mbbs
