Institute,City,Degree,Duration,Fee,Deadline,Subject
National Textile University,Faisalabad,BS,4 Years,80000,31-07-2023,Apparel Manufacturing Merchandizing
Textile Institute Of Pakistan,Karachi,BBA (H),4 Years,180000,30-06-2024,Apparel Manufacturing Merchandizing
