Institute,City,Degree,Duration,Fee,Deadline,Subject
Habib University,Karachi,BA [HONS],4 Years,1106500,31-01-2023,Comparative Liberal Studies
Lahore University Of Management Sciences,Lahore,BS,4 Years,680400,10-03-2026,Comparative Liberal Studies
