Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Loralai,Loralai,BS,4 Years,11300,18-08-2025,Economics Politics
Lahore University Of Management Sciences,Lahore,B.Sc. [Hons],4 Years,680400,10-03-2026,Economics Politics
