Institute,City,Degree,Duration,Fee,Deadline,Subject
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,205000,03-01-2026,Civil
University Of Central Punjab,Lahore,B.Sc. [Engg.],4 Years,376563,10-10-2024,Civil
University Of Management And Technology,Lahore,BS,4 Years,399750,31-07-2024,Civil
Institute Of Southern Punjab,Multan,B.Sc. [Engg.],4 Years,0,31-08-2024,Civil
Abasyn University,Peshawar,BE,4 Years,221000,01-02-2026,Civil
Cecos University Of Information Tech. & Emerging Sciences,Peshawar,B.Sc. [Engg.],4 Years,410000,28-07-2025,Civil
City University Of Science & Information Technology,Peshawar,B.Sc. [Engg.],4 Years,160000,15-10-2025,Civil
Iqra National University,Peshawar,BE,4 Years,124320,30-09-2025,Civil
Sarhad University Of Science & Information Technology,Peshawar,BE,4 Years,68000,05-12-2025,Civil
Grand Asian University Sialkot,Sialkot,BS,4 Years,0,21-09-2024,Civil
Ghulam Ishaq Khan  Institute Of Engineering Sciences & Technology,Swabi,BS,4 Years,695000,30-05-2024,Civil
Hitec University,Taxila,BS,4 Years,220000,30-08-2025,Civil
University Of Wah,Wah Cantt,B.Sc. [Engg.],4 Years,214000,20-09-2023,Civil
Comsats University Islamabad ( Abbotabad Campus ),Abbottabad,BS,4 Years,112200,04-08-2025,Civil
University Of Engineering & Technology ( Bannu Campus ),Bannu,B.Sc. [Engg.],4 Years,85000,19-08-2025,Civil
"Mehran University Of Engineering And Technology ( Szab Campus, Khair Pur )",Khair Pur,BE,4 Years,120000,18-08-2025,Civil
"Quaid-e-awam University Of Engineering, Science And Technology, Larkana Campus",Larkana,BE,4 Years,0,10-06-2023,Civil
University Of Engineering & Technology (narowal Campus),Narowal,BS,4 Years,62427,22-03-2026,Civil
University Of Engineering & Technology Peshawar ( Jalozai Campus ),Pabbi,B.Sc. [Engg.],4 Years,85000,19-08-2025,Civil
"National University Of Science And Technology, Quetta Campus",Quetta,BE,4 Years,174050,25-01-2026,Civil
Comsats University Islamabad ( Sahiwal Campus ),Sahiwal,BS,4 Years,121150,15-08-2025,Civil
Comsats University Islamabad ( Wah Campus ),Wah,BS,4 Years,121150,01-08-2024,Civil
Abasyn University (sub Campus),Islamabad,BE,4 Years,0,14-12-2024,Civil
Isra University [isb]],Islamabad,BE,4 Years,0,28-09-2021,Civil
The University Of Lahore ( Islamabad Campus ),Islamabad,BS,4 Years,188000,06-09-2019,Civil
Isra University [khi],Karachi,BE,4 Years,260000,09-11-2018,Civil
National University Of Computer And Emerging Sciences ( Lahore ),Lahore,BS,4 Years,160000,04-07-2025,Civil
"Thar Institute Of Engineering, Science & Technology",Mithi,BE,4 Years,0,20-05-2025,Civil
Military College Of Signals,Rawalpindi,BS,4 Years,0,25-01-2026,Civil
Military Collage Of Engineering,Risalpur,BE,4 Years,174050,25-01-2026,Civil
Chenab College Of Engineering & Technology,Gujranwala,B.Sc. [Engg.],4 Years,0,31-10-2019,Civil
Pimsat - Institute Of Higher Education,Karachi,BE,4 Years,0,18-02-2017,Civil
Rise Group Of Colleges,Lahore,B.Sc. [Engg.],4 Years,0,15-11-2015,Civil
The Limit College Of Engineering & Technology,Lahore,BE,4 Years,0,30-11--0001,Civil
The Limit College Of Engineering & Technology [okara],Okara,BE,4 Years,0,30-11--0001,Civil
Quaid-e-azam College Of Engineering & Technology,Pattoki,B.Sc. [Engg.],4 Years,0,05-11-2016,Civil
Brave College Of Technology,Peshawar,B.Sc. [Engg.],4 Years,0,09-11-2013,Civil
Swedish College  Of Engineering And Technology,Rahim Yar Khan,B.Sc. [Engg.],4 Years,0,04-09-2023,Civil
Army Public College Of Management & Sciences,Rawalpindi,B.Sc. [Engg.],4 Years,0,06-08-2020,Civil
Quaid-e-azam College Of Engineering And Technology,Sahiwal,B.Sc. [Engg.],4 Years,0,04-09-2023,Civil
The Limit College Of Engineering & Technology [sahiwal],Sahiwal,BE,4 Years,0,30-11--0001,Civil
Islam College Of Engineering & Management Sciences,Sialkot,B.Sc. [Engg.],4 Years,0,03-11-2021,Civil
Swedish College  Of Engineering And Technology[wah  Cantt Campus],Wah Cantt,B.Sc. [Engg.],4 Years,0,02-10-2022,Civil
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,B.Sc. [Engg.],4 Years,45000,22-07-2025,Civil
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,B.Sc. [Engg.],4 Years,0,02-07-2019,Civil
Emaan Institute Of Management & Sciences,Karachi,BS,4 Years,96000,20-07-2024,Civil
Pakistan Institute Of Engineering And Technology,Multan,B.Sc. [Engg.],4 Years,0,10-08-2019,Civil
Brains Institute,Peshawar,BE,4 Years,0,30-08-2024,Civil
Gandhara Institute Of Sceince & Technology  Pgs Engineering College,Peshawar,B.Sc. [Engg.],4 Years,0,05-10-2019,Civil
