Institute,City,Degree,Duration,Fee,Deadline,Subject
Kohat University Of Science & Technology,Kohat,BS,4 Years,27900,15-09-2025,Biotechnology Genetic
Hazara University,Mansehra,BS,4 Years,38980,01-09-2025,Biotechnology Genetic
