Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Central Punjab,Lahore,BS,4 Years,0,20-09-2024,Real State Management
Al- Hamd Islamic University,Quetta,BS,4 Years,0,18-02-2023,Real State Management
