Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Sindh,Jamshoro,BS,4 Years,15200,04-10-2023,General History
"Federal Urdu University Of Arts  Science & Technology, Karachi",Karachi,BA [HONS],4 Years,20600,29-11-2024,General History
