Institute,City,Degree,Duration,Fee,Deadline,Subject
Hitec University,Taxila,BS,4 Years,220000,30-08-2025,Computer Engineering
University Of Wah,Wah Cantt,BS,4 Years,0,20-09-2023,Computer Engineering
Comsats University Islamabad ( Abbotabad Campus ),Abbottabad,BS,4 Years,121150,04-08-2025,Computer Engineering
Comsats University Islamabad ( Attock Campus ),Attock,BS,4 Years,121150,11-08-2025,Computer Engineering
University Of Engineering And Technology[fiasalabad Campus],Faisalabad,BS,4 Years,62427,22-03-2026,Computer Engineering
Rachna College Of Engineering And Technology,Gujranwala,BS,4 Years,62427,22-03-2026,Computer Engineering
Universtiy Of Engineering And Technology (sub Campus),Kala Shah Kaku,BS,4 Years,62427,02-06-2025,Computer Engineering
Bahria University ( Karachi Campus ),Karachi,BE,4 Years,115008,22-05-2025,Computer Engineering
Comsats University Islamabad( Lahore Campus ),Lahore,BS,4 Years,121150,17-07-2025,Computer Engineering
University Of Engineering & Technology (narowal Campus),Narowal,BS,4 Years,62427,22-03-2026,Computer Engineering
Comsats University Islamabad ( Wah Campus ),Wah,BS,4 Years,121150,30-11--0001,Computer Engineering
National University Of Computer And Emerging Sciences ( Faisalabad Campus ),Faisalabad,BS,4 Years,160000,04-07-2025,Computer Engineering
Abasyn University (sub Campus),Islamabad,BS,4 Years,0,28-12-2025,Computer Engineering
"Bahria University, H-11 Campus",Islamabad,BS,4 Years,115008,24-07-2025,Computer Engineering
National University Of Computer And Emerging Sciences ( Karachi Campus ),Karachi,BS,4 Years,160000,04-07-2025,Computer Engineering
National University Of Computer And Emerging Sciences ( Peshawar Campus ),Peshawar,BS,4 Years,160000,04-07-2025,Computer Engineering
Foundation University Islamabad (sub Campus),Rawalpindi,BS,4 Years,200000,01-08-2025,Computer Engineering
"Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,BS,4 Years,0,03-01-2025,Computer Engineering
Emerson University Multan,Multan,BS,4 Years,0,15-07-2024,Computer Engineering
College Of Electrical And Mechenical Engineering,Rawalpindi,BS,4 Years,174050,25-01-2026,Computer Engineering
Wah Engineering College,Taxila,B.Sc. [Engg.],4 Years,0,25-07-2011,Computer Engineering
Dr. A.q. Khan Institute Of Computer Sciences & Information Technology,Kahuta,BS,4 Years,110500,30-06-2025,Computer Engineering
Biztek Institute Of Business & Technology,Karachi,BS,4 Years,0,23-02-2012,Computer Engineering
Fast Institute Of Computer Science,Karachi,B.Sc. [Engg.],4 Years,0,01-01-1970,Computer Engineering
