Institute,City,Degree,Duration,Fee,Deadline,Subject
Baqai Medical University,Karachi,AD,2 Years,30000,18-10-2024,Software Development
Hamdard University,Karachi,BS,4 Years,155400,15-03-2025,Software Development
Kasb [ Khadim Ali Shah Bukhari ]  Institute Of Technology,Karachi,AD,2 Years,0,01-10-2022,Software Development
Muhammad Ali Jinnah University,Karachi,AD,2 Years,0,22-07-2024,Software Development
