Institute,City,Degree,Duration,Fee,Deadline,Subject
Fatima Jinnah Women University,Rawalpindi,BCA,4 Years,52050,18-08-2025,Computer Arts
Riphah International University,Islamabad,BS,4 Years,97000,30-07-2025,Computer Arts
Hamdard University,Karachi,BCA,2 Years,81400,15-07-2023,Computer Arts
Karachi Institute Of Economics & Technology,Karachi,BCA,4 Years,130200,06-01-2024,Computer Arts
University Of Rawalpindi,Rawalpindi,BS,4 Years,55000,14-09-2024,Computer Arts
"Riphah International University, Faisalabad Campus",Faisalabad,BCA,2 Years,80000,18-10-2025,Computer Arts
Hamdard University - Islamabad Campus,Islamabad,BCA,4 Years,68000,15-07-2023,Computer Arts
Foundation University Islamabad (sub Campus),Rawalpindi,BCA,4 Years,130000,08-01-2026,Computer Arts
