Institute,City,Degree,Duration,Fee,Deadline,Subject
Grand Asian University Sialkot,Sialkot,AD,2 Years,0,12-11-2022,Food Science
Comand College,Sahiwal,BS,4 Years,0,03-10-2019,Food Science
University Of Sargodha ( Comand Campus Sahiwal ),Sahiwal,BS,4 Years,0,30-11--0001,Food Science
