Institute,City,Degree,Duration,Fee,Deadline,Subject
Government College Women University,Faisalabad,BS,4 Years,33100,31-07-2025,Human Nutrition Dietetics Mission
University Of Agriculture,Faisalabad,B.Sc. [Hons],4 Years,51700,28-07-2025,Human Nutrition Dietetics Mission
Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,BS,4 Years,45650,08-08-2025,Human Nutrition Dietetics Mission
