Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of Sindh,Jamshoro,BS,4 Years,15200,14-09-2025,Marine Sciences
University Of Karachi,Karachi,BS,4 Years,18500,07-11-2025,Marine Sciences
"Lasbela University Of Agriculture, Water And Marine Sciences, Uthal",Lasbela,BS,4 Years,16000,20-10-2025,Marine Sciences
