Institute,City,Degree,Duration,Fee,Deadline,Subject
Women University Swabi,Swabi,BS,4 Years,42460,06-02-2023,Molecular Biology Biotechnology
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,167000,31-01-2026,Molecular Biology Biotechnology
