Institute,City,Degree,Duration,Fee,Deadline,Subject
Lahore College For Women University,Lahore,BS,4 Years,46790,25-09-2025,Gender Development
University Of Balochistan,Quetta,BS,4 Years,32000,11-08-2025,Gender Development
Fatima Jinnah Women University,Rawalpindi,BS,4 Years,52050,18-08-2025,Gender Development
