Institute,City,Degree,Duration,Fee,Deadline,Subject
Gomal University,D.i. Khan,BS,4 Years,46600,31-07-2025,Bio Science
Comsats University Islamabad,Islamabad,BS,4 Years,112200,17-12-2025,Bio Science
Salim Habib University,Karachi,BS,4 Years,239000,10-01-2023,Bio Science
Shaheed Zulfiqar Ali Bhutto Institute Of Science & Technology,Karachi,BS,4 Years,82620,12-02-2026,Bio Science
Sohail University,Karachi,BS,4 Years,0,17-10-2024,Bio Science
University Of Wah,Wah Cantt,BS,4 Years,116000,20-09-2023,Bio Science
