Institute,City,Degree,Duration,Fee,Deadline,Subject
Kohat University Of Science & Technology,Kohat,BS,4 Years,0,15-09-2025,International Relations
University Of Kotli,Kotli,BS,4 Years,0,15-08-2025,International Relations
Government College University Lahore,Lahore,BS,4 Years,48000,08-08-2025,International Relations
Kinnaird College For Women,Lahore,BS,4 Years,88200,04-07-2025,International Relations
Lahore College For Women University,Lahore,BS,4 Years,46790,25-09-2025,International Relations
University Of The Punjab,Lahore,BS,4 Years,29940,25-09-2025,International Relations
"Lasbela University Of Agriculture, Water And Marine Sciences, Uthal",Lasbela,BS,4 Years,16000,20-10-2025,International Relations
University Of Layyah,Layyah,BS,4 Years,0,17-07-2023,International Relations
University Of Loralai,Loralai,BS,4 Years,11300,12-08-2024,International Relations
Punjab University Of Technology  [ Rasul],Mandi Baha-ud-din,BS,4 Years,0,25-09-2025,International Relations
Hazara University,Mansehra,BS (HONS),4 Years,38980,01-09-2025,International Relations
"Abdul Wali Khan University, Mardan",Mardan,BS,4 Years,45000,18-08-2025,International Relations
University Of Mianwali,Mianwali,BS,4 Years,0,24-02-2025,International Relations
Mirpur University Of Science And Technology,Mir Pur (ajk),BS,4 Years,0,15-08-2024,International Relations
"Bahauddin Zakariya University, Multan",Multan,BS,4 Years,20150,15-09-2025,International Relations
Multan University Of Science And Technology,Multan,BS,4 Years,0,24-01-2026,International Relations
University Of Azad Jammu & Kashmir,Muzaffarabad,BS,4 Years,0,08-08-2025,International Relations
University Of Okara,Okara,BS,4 Years,46000,18-07-2025,International Relations
University Of Peshawar,Peshawar,BS,4 Years,68400,23-09-2025,International Relations
Balochistan University Of It & Management Sciences,Quetta,BS,4 Years,39410,20-08-2025,International Relations
University Of Balochistan,Quetta,BS,4 Years,32000,11-08-2025,International Relations
Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,BS,4 Years,40250,20-06-2025,International Relations
