Institute,City,Degree,Duration,Fee,Deadline,Subject
Dow University Of Health Sciences,Karachi,BS,4 Years,100000,22-12-2024,Ophthalmic Technician
Pir Abdul Qadir Shah Jeelani Institute Of Medical Sciences,Gambat,BS,4 Years,0,07-03-2025,Ophthalmic Technician
