Institute,City,Degree,Duration,Fee,Deadline,Subject
Punjab Law College,Lahore,AD,2 Years,0,30-09-2015,Legal Studies
Punjab Law College,Rawalpindi,AD,2 Years,0,29-09-2014,Legal Studies
