Institute,City,Degree,Duration,Fee,Deadline,Subject
"Shaheed Benazir Bhutto University, Nawab Shah",Nawab Shah,BS,4 Years,18000,30-10-2018,Physical Chemistry
The University Of Lahore ( Main Campus ),Lahore,BS,4 Years,130000,14-09-2024,Physical Chemistry
