Institute,City,Degree,Duration,Fee,Deadline,Subject
University Of The Punjab,Lahore,BS,4 Years,41940,25-09-2025,Solid State Physics
Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,BS,4 Years,40250,20-06-2025,Solid State Physics
