University,City,Degree_Level,School,Program_Name,Duration,Eligibility,Test_Required,Fee_Per_Semester,Admission_Deadline,Program_URL
King Edward Medical University,Lahore,Undergraduate,King Edward Medical College,MBBS,5 Years,FSc (Pre-Medical) + PMC eligibility,MDCAT (PMC),40000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Undergraduate,King Edward Dental College,BDS,5 Years,FSc (Pre-Medical) + PMC eligibility,MDCAT (PMC),40000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (MPhil),Department of Anatomy,MPhil Anatomy,2 Years,MBBS / BDS,GAT / Departmental Test,30000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (MPhil),Department of Physiology,MPhil Physiology,2 Years,MBBS / BDS,GAT / Departmental Test,30000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (MPhil),Department of Biochemistry,MPhil Biochemistry,2 Years,MBBS / BDS,GAT / Departmental Test,30000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (MPhil),Department of Pharmacology,MPhil Pharmacology,2 Years,MBBS / BDS,GAT / Departmental Test,30000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (MPhil),Department of Pathology,MPhil Pathology,2 Years,MBBS / BDS,GAT / Departmental Test,30000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (PhD),Basic Medical Sciences,PhD Medical Sciences,3–5 Years,MPhil (relevant discipline),GAT (Subject) + Interview,40000,"September 30, 2026",https://kemu.edu.pk/
King Edward Medical University,Lahore,Graduate (Clinical),Clinical Departments,FCPS / MS / MD (Clinical Disciplines),3–5 Years,MBBS + House Job + PMC Registration,CPSP / University Selection,50000,"September 30, 2026",https://kemu.edu.pk/
