University,City,Degree_Level,School,Program_Name,Duration,Eligibility,Test_Required,Fee_Per_Semester,Admission_Deadline,Program_URL
Habib University,Karachi,Undergraduate (Honors),"School of Arts, Humanities & Social Sciences (AHSS)",BS (Honors) Social Development & Policy,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/ahss/social-development-and-policy/
Habib University,Karachi,Undergraduate (Honors),"School of Arts, Humanities & Social Sciences (AHSS)",BA (Honors) Communication & Design,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/ahss/communication-and-design/
Habib University,Karachi,Undergraduate (Honors),"School of Arts, Humanities & Social Sciences (AHSS)",BA (Honors) Comparative Humanities,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/ahss/comparative-humanities/
Habib University,Karachi,Undergraduate (Honors),Dhanani School of Science & Engineering (DSSE),BS Electrical Engineering,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/sse/electrical-engineering/
Habib University,Karachi,Undergraduate (Honors),Dhanani School of Science & Engineering (DSSE),BS Computer Engineering,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/sse/computer-engineering/
Habib University,Karachi,Undergraduate (Honors),Dhanani School of Science & Engineering (DSSE),BS Computer Science,4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/sse/computer-science/
Habib University,Karachi,Undergraduate (Honors),Dhanani School of Science & Engineering (DSSE),Integrated Sciences & Mathematics (iSciM),4 Years,Intermediate / A-Levels / IB or equivalent (Science required for Engineering & CS),Habib University Admission Test (HUAT) / SAT / ACT / IB / A-Levels,550000,"January 31, 2026",https://habib.edu.pk/academics/sse/iscim/
